ID,avgX,avgY,avgSDX,avgSDY,avgV,avgA,avgSDV,avgSDA,avgP,maxV,maxA,maxP,pen_down,pen_up,pen_ratio,sign_width,sign_height,width_height_ratio,total_sign_duration,range_pressure,range_velocity,range_acceleration,F
33,5377.568,5457.736,2091139.3657520004,1039886.6906079992,26611.663135999996,1070957.8933759998,311879633.31438404,1902173288756.8728,474.576,91725.30099999999,13175146.042000001,815.0,121.0,4.0,30.25,6142.0,4509.0,1.3621645597693501,1531.0,678.0,91725.30099999999,13175146.042000001,0
33,5616.928,6125.408,1188036.9466320002,452195.4730719999,17244.384448,721027.429368,192750054.26361606,1111703635673.3457,584.896,69306.366,10617735.271,890.0,121.0,4.0,30.25,4854.0,3327.0,1.4589720468890892,1532.0,842.0,69306.366,10617735.271,0
33,5402.496240601504,5301.962406015037,1735803.437932331,578762.6676842099,22192.043714285715,887558.7993533834,203398058.09432334,1408670612255.2656,557.0977443609023,75898.212,11350222.560999999,858.0,128.0,5.0,25.6,4965.0,3687.0,1.3466232709519934,1722.0,791.0,75898.212,11350222.560999999,0
33,5492.022222222222,5333.866666666667,2442589.547585185,665255.0784222223,25610.815348148142,1258340.7082518523,310680709.50748885,2652886086083.8633,496.3259259259259,81841.90299999999,15402646.145,757.0,131.0,4.0,32.75,5700.0,3587.0,1.5890716476163926,1882.0,666.0,81841.90299999999,15402646.145,0
33,5780.195488721804,5423.496240601504,1819557.7512481199,715656.7462105268,25089.678060150385,1072577.2403684214,276055546.963782,1948641284688.8738,519.4436090225564,81055.605,11635127.271,787.0,128.0,5.0,25.6,5168.0,3898.0,1.3258081067213956,1801.0,786.0,81055.605,11635127.271,0
33,5939.719424460432,5380.323741007194,1741104.0435899284,512977.3412086332,23385.232223021587,1025528.5375251798,222747392.18075538,1284722257008.135,479.54676258992805,73815.774,8447053.784,757.0,133.0,6.0,22.166666666666668,4990.0,3616.0,1.3799778761061947,1843.0,756.0,73815.774,8447053.784,0
33,5581.510948905109,5135.5474452554745,2205863.4761605836,650068.55429927,24488.886627737225,1094742.3184671535,244294113.2080876,1857793820758.8706,476.94160583941607,75770.832,12593668.575,827.0,132.0,5.0,26.4,5815.0,3726.0,1.560654857756307,1802.0,805.0,75770.832,12593668.575,0
33,5813.820689655173,4933.020689655173,2045533.5540413791,796418.3788965517,23671.905696551727,1084812.4555655168,302710866.6198551,2118669636204.9802,505.42758620689654,91057.72,11187926.137,858.0,140.0,5.0,28.0,5676.0,4225.0,1.3434319526627219,1822.0,762.0,91057.72,11187926.137,0
33,5221.941558441558,5243.61038961039,2312581.5615129867,664456.3287337659,25629.706298701294,1146041.1608831165,296795287.86463636,2324723537807.256,511.8766233766234,88589.349,14603405.830999998,805.0,151.0,3.0,50.333333333333336,6502.0,4202.0,1.5473584007615422,1791.0,785.0,88589.349,14603405.830999998,0
33,5856.119402985075,5399.701492537313,3508030.6275149263,993375.0750671648,28725.802843283567,1345464.259365672,399338025.5484702,2652928332497.497,536.0223880597015,120621.024,13870987.603,830.0,129.0,5.0,25.8,6667.0,4833.0,1.3794744465135527,1872.0,655.0,120621.024,13870987.603,0
33,5587.57037037037,4979.34074074074,2180246.6450444446,601775.4098074073,22321.094000000005,922350.6389481481,260071517.58808163,1224112501556.5212,558.4666666666667,91164.121,6944002.418,857.0,130.0,5.0,26.0,5428.0,3964.0,1.3693239152371341,1752.0,786.0,91164.121,6944002.418,0
33,5003.702623906705,5553.166180758018,1491367.835851313,528619.5671253655,20775.5132419825,2450253.895329445,668068778.376353,50513136742166.12,938.8338192419825,235471.954,112414310.84,1023.0,339.0,4.0,84.75,5708.0,2825.0,2.0205309734513275,4774.0,943.0,235471.954,112414310.84,1
33,4246.866242038216,5242.398089171975,1579132.383407645,725353.564474523,29806.813541401254,4021000.1458312105,1006443270.4963346,119282375760952.56,911.0605095541401,280209.189,160699969.891,1023.0,309.0,5.0,61.8,5537.0,3395.0,1.6309278350515464,5735.0,1022.0,280209.189,160699969.891,1
33,4712.3650793650795,4097.849206349207,1566993.4619404757,550754.4931309524,19802.636551587293,1303895.789738095,292883526.78722996,5756122749166.828,937.9444444444445,97211.317,29484192.446,1023.0,248.0,4.0,62.0,5900.0,3609.0,1.6348018841784429,3033.0,967.0,97211.317,29484192.446,1
33,4520.051851851852,4297.418518518519,1099776.2491888884,599636.2655740732,19876.906807407406,1443681.4473555554,323254446.506652,6131339785552.751,843.6111111111111,106183.75300000001,30906247.033000004,1023.0,267.0,3.0,89.0,5455.0,2900.0,1.8810344827586207,3493.0,1013.0,106183.75300000001,30906247.033000004,1
33,4872.540322580645,4804.620967741936,1828437.5144677407,679606.3966693538,20647.30303629032,1705483.613580646,358546581.30580604,10282287508803.736,894.8225806451613,100407.752,30353263.43,1023.0,266.0,-18.0,-14.777777777777779,5620.0,3432.0,1.6375291375291374,3023.0,976.0,100407.752,30353263.43,1
33,5256.847533632287,4308.632286995516,1242613.7884080715,611571.9544439462,45898.15529596411,5370202.285062781,1120703763.4425912,49351302755553.56,296.8385650224215,126125.883,50777255.745,490.0,217.0,6.0,36.166666666666664,4469.0,2945.0,1.5174872665534804,5978.0,484.0,126125.883,50777255.745,1
33,5600.439790575916,4545.130890052356,1190102.675680629,557434.867748691,25116.01307853402,1543277.6364816756,295899523.58434546,1920135908882.4512,371.21465968586386,65411.414000000004,7810492.905,595.0,187.0,4.0,46.75,3768.0,3117.0,1.2088546679499519,2823.0,537.0,65411.414000000004,7810492.905,1
33,6596.664864864865,4279.9567567567565,1127377.3687297292,694795.7711027026,29424.65668648649,2329125.544270269,415878786.0549944,4722906647712.115,435.9513513513514,79138.408,13822421.984000001,633.0,178.0,7.0,25.428571428571427,3891.0,3291.0,1.1823154056517775,3495.0,608.0,79138.408,13822421.984000001,1
33,5834.964912280701,4491.3859649122805,1325555.7531111112,498498.2486783624,33390.762602339164,2723926.3183918134,673815827.0408014,10465147385044.125,387.766081871345,100311.99900000001,25377416.363,634.0,164.0,7.0,23.428571428571427,4269.0,3374.0,1.2652637818612922,3365.0,633.0,100311.99900000001,25377416.363,1
33,5841.283950617284,4921.024691358025,1607515.277425926,491493.20925308636,30214.258506172853,2189195.3140123445,399799259.4336791,5200881865504.613,360.5679012345679,78198.849,14468050.877999999,543.0,156.0,6.0,26.0,4279.0,3225.0,1.3268217054263567,3154.0,401.0,78198.849,14468050.877999999,1
33,6214.631205673759,5421.560283687943,2246280.757617022,697947.3101560284,31574.948503546093,1879551.413751773,589251201.6167798,5326947872833.557,511.98581560283685,116162.725,23592649.448000003,809.0,137.0,4.0,34.25,5815.0,4003.0,1.452660504621534,2031.0,746.0,116162.725,23592649.448000003,1
33,5921.141935483871,5613.883870967742,2318375.14116129,652269.9993935484,32434.561212903212,1893991.2165677424,586116623.5800707,6909520370727.049,402.1483870967742,130235.056,28547524.275,625.0,151.0,4.0,37.75,6210.0,3829.0,1.621833376860799,2192.0,535.0,130235.056,28547524.275,1
33,5967.496894409938,5379.347826086957,2822986.523260868,719663.0840062114,31986.731645962725,1661577.5887329192,530326591.3904159,2776758910481.821,438.01863354037266,118377.271,11376596.043,622.0,157.0,4.0,39.25,6563.0,4300.0,1.5262790697674418,2182.0,544.0,118377.271,11376596.043,1
33,5741.2040816326535,5421.843537414966,2060976.8698707474,433124.9891428573,25169.08723129251,1256812.4014013621,335141454.2374626,3337080860113.426,468.9795918367347,103504.515,18858522.633,746.0,143.0,4.0,35.75,5694.0,3048.0,1.8681102362204725,1822.0,688.0,103504.515,18858522.633,1
33,6033.168918918919,5027.777027027027,1761774.5323040544,524247.7543581081,24937.892547297295,1251758.7808040546,328834874.9263376,2587426534648.312,411.93243243243245,86707.929,15070335.194,682.0,143.0,5.0,28.6,5070.0,3506.0,1.446092413006275,1882.0,632.0,86707.929,15070335.194,1
33,6747.380681818182,4426.880681818182,920357.3266420462,179362.8551249996,16246.90215909091,785454.2853750001,85134214.6970341,768731062587.0319,560.5795454545455,45631.535,8264931.387999999,849.0,172.0,4.0,43.0,3570.0,2041.0,1.7491425771680549,2152.0,783.0,45631.535,8264931.387999999,1
33,8879.337837837838,2938.9864864864867,1620321.3453175684,307807.71602702717,21587.857222972976,1169331.6662500007,188772830.1686216,2341210940275.349,648.0202702702703,66751.681,13630073.101,962.0,143.0,5.0,28.6,4489.0,2543.0,1.7652379079826976,2153.0,906.0,66751.681,13630073.101,1
33,9318.544871794871,2915.647435897436,2133897.4531666664,290455.074403846,20428.7080576923,1084686.45824359,199227639.28101274,1008606303363.8225,716.4871794871794,78051.85,6481076.994,985.0,152.0,4.0,38.0,5652.0,2685.0,2.1050279329608936,1972.0,880.0,78051.85,6481076.994,1
33,7057.791666666667,2520.8333333333335,2274867.9981718757,231063.80545312449,20338.228651041663,1153174.2568281253,174589560.44890624,1220011905218.5408,666.7708333333334,62800.0,7245683.136,909.0,187.0,5.0,37.4,5229.0,2385.0,2.1924528301886794,2512.0,870.0,62800.0,7245683.136,1
33,6860.231578947369,2464.157894736842,1976466.746405263,256484.3014052632,19437.748042105257,1076859.246768422,186824066.91165787,1545812798370.6826,685.7473684210527,67219.31599999999,13476334.882000001,989.0,186.0,4.0,46.5,4961.0,2543.0,1.9508454581203303,2372.0,921.0,67219.31599999999,13476334.882000001,1
34,5088.477611940299,5623.320895522388,2298452.354022388,852222.3522611936,25155.662999999997,1069059.8405895522,441904782.8186717,1331901620519.1387,427.85820895522386,98812.026,8627336.875,616.0,131.0,3.0,43.666666666666664,6112.0,4356.0,1.4031221303948576,1531.0,563.0,98812.026,8627336.875,0
34,5836.694444444444,5896.451388888889,2439132.503826384,1292370.3032430557,28098.151125,1168331.8584791664,610900743.2340626,1584095531817.5386,390.8263888888889,132737.55,8081986.165,681.0,141.0,3.0,47.0,5976.0,5160.0,1.158139534883721,1631.0,547.0,132737.55,8081986.165,0
34,5551.921568627451,5419.673202614379,3062944.830431372,957045.5141111108,25670.91319607843,1199149.5847450981,378144293.7762287,1428250820573.052,422.19607843137254,87510.77699999999,9200319.199,597.0,150.0,3.0,50.0,6329.0,3981.0,1.5898015573976387,1721.0,596.0,87510.77699999999,9200319.199,0
34,6373.358974358975,5241.403846153846,3473226.101916667,1237156.2792499992,29513.030839743584,1276757.8641538462,580875764.4850193,2150978893763.9414,398.8525641025641,116722.77,11730014.625,707.0,153.0,3.0,51.0,7653.0,4963.0,1.542010880515817,1750.0,660.0,116722.77,11730014.625,0
34,5621.330935251798,5109.345323741008,3348293.6314892094,740552.067834532,23043.204043165464,964015.0695539565,339171077.78693527,903331970928.5488,396.9496402877698,92977.89,5087138.859,619.0,136.0,3.0,45.333333333333336,6712.0,3643.0,1.8424375514685698,1551.0,618.0,92977.89,5087138.859,0
34,5829.767123287671,5327.198630136986,3985311.7539520557,1088431.4742671233,28168.246828767125,1235781.033260274,549692323.3383907,1581620671414.2764,428.2260273972603,116183.037,7011258.554,595.0,143.0,3.0,47.666666666666664,7376.0,4244.0,1.7379830348727616,1611.0,507.0,116183.037,7011258.554,0
34,6027.621301775148,5167.568047337278,4642422.211627221,1288679.8666508873,34400.22928402368,1606082.5344674562,917417417.3128281,2757548109029.0605,423.698224852071,161829.126,8903863.447999999,797.0,166.0,3.0,55.333333333333336,8277.0,5276.0,1.5688021228203184,1821.0,796.0,161829.126,8903863.447999999,0
34,5794.039735099338,5199.721854304636,5020943.720291389,958377.0882185433,28811.75856291391,1300035.0688145692,537093234.2753246,1485567128244.5017,432.07284768211923,103744.88699999999,6043998.509,705.0,148.0,3.0,49.333333333333336,8512.0,3996.0,2.13013013013013,1711.0,583.0,103744.88699999999,6043998.509,0
34,6094.9607843137255,5147.941176470588,4719962.286052289,1291840.3560326814,32434.258052287587,1474138.9656601304,659034316.885294,2170883672205.707,437.12418300653593,119538.18,10682844.599,736.0,150.0,3.0,50.0,7920.0,4903.0,1.6153375484397308,1711.0,635.0,119538.18,10682844.599,0
34,5861.503311258278,4974.0331125827815,5246205.29639073,1350943.979026491,32868.3001258278,1518190.630165563,803902563.6977681,2985007020129.432,444.2317880794702,135503.202,12221836.729,664.0,148.0,3.0,49.333333333333336,8531.0,4812.0,1.7728595178719866,1701.0,597.0,135503.202,12221836.729,0
34,5403.482014388489,5083.618705035971,2565394.479870503,785703.4445395683,26177.764122302156,1350284.4627410076,341647258.6499425,2225227394041.83,485.6043165467626,84679.175,11235926.295999998,703.0,135.0,4.0,33.75,6214.0,3357.0,1.8510574918081621,1733.0,573.0,84679.175,11235926.295999998,0
34,5534.65,4989.607142857143,2873015.4275000016,834715.3670428571,24674.733821428574,996507.7646999999,326538034.92460704,1342229712627.5623,513.0285714285715,84343.745,10217094.624,779.0,137.0,3.0,45.666666666666664,6443.0,3370.0,1.9118694362017805,1551.0,614.0,84343.745,10217094.624,0
34,5575.814814814815,4841.451851851852,3429398.7435037005,918036.6625111111,24601.636022222225,981316.1050296294,358966374.32926667,994711057781.2662,542.2666666666667,86050.64300000001,6769883.749,834.0,132.0,3.0,44.0,7187.0,3782.0,1.9003172924378635,1501.0,776.0,86050.64300000001,6769883.749,0
34,5600.097744360903,4842.458646616541,3513680.9303157907,961359.3159699247,24941.437210526317,1029276.2566240602,424451238.00039864,1178306108157.8538,516.7443609022556,98471.04,7087131.981000001,826.0,130.0,3.0,43.333333333333336,7122.0,4240.0,1.6797169811320756,1491.0,801.0,98471.04,7087131.981000001,0
34,6126.650349650349,4710.111888111888,3621752.01762937,779402.1973006992,25063.440531468535,1803174.049986014,460045454.7024895,8939252709629.654,449.1888111888112,148182.99599999998,22834999.684,700.0,238.0,-95.0,-2.5052631578947366,7332.0,3649.0,2.0093176212661,1541.0,700.0,148182.99599999998,22834999.684,0
34,6046.934306569343,4809.379562043796,3870298.2219562046,794611.7099635042,24231.499846715324,980507.6676131387,327067997.26824087,1136972348912.2986,450.2773722627737,79109.287,8612386.976,768.0,134.0,3.0,44.666666666666664,7750.0,3371.0,2.2990210619994067,1561.0,755.0,79109.287,8612386.976,0
34,6137.5,4592.080882352941,4317604.602941177,684516.4566985284,23401.43038970588,964889.6951764707,236213147.74362502,1442651088327.5615,473.54411764705884,64210.494000000006,9352160.85,727.0,132.0,4.0,33.0,8404.0,3019.0,2.783703212984432,1582.0,669.0,64210.494000000006,9352160.85,0
34,5272.027777777777,4448.986111111111,3516972.818666661,748271.9859513887,25397.64603472223,1083480.3316736114,312477357.1021111,1300501694739.8035,522.6041666666666,81644.488,10892961.443,770.0,141.0,3.0,47.0,7489.0,3137.0,2.3873127191584316,1611.0,769.0,81644.488,10892961.443,0
34,5476.09219858156,4280.992907801418,4263394.750375889,842908.8013687943,24429.656078014195,1009726.4422695036,364567286.02913487,1193177570281.6914,535.3971631205674,91727.95199999999,7320953.2129999995,842.0,138.0,3.0,46.0,7376.0,3919.0,1.882112783873437,1541.0,786.0,91727.95199999999,7320953.2129999995,0
34,5843.096296296297,4372.903703703703,3966409.242592592,753288.2203185187,23842.107296296297,962711.2801259259,273811533.3348742,771776878476.7267,472.05185185185184,75811.464,6727597.022999999,770.0,132.0,3.0,44.0,7275.0,3279.0,2.2186642268984444,1471.0,716.0,75811.464,6727597.022999999,0
34,5464.047101449275,5179.739130434783,2163859.312971014,406613.93195652193,20766.080771739125,1221304.061619565,296908168.3347972,3941897004788.178,943.6413043478261,70899.37599999999,18724624.969,1023.0,273.0,3.0,91.0,6045.0,3073.0,1.967133094695737,3222.0,843.0,70899.37599999999,18724624.969,1
34,5635.2467532467535,5203.272727272727,2402170.367670997,466783.7913679658,23168.89094372294,1223963.559974026,310012168.81054974,3261436182491.9546,920.3030303030303,79461.72200000001,21788404.172,1023.0,229.0,2.0,114.5,6136.0,3111.0,1.9723561555769848,2742.0,1022.0,79461.72200000001,21788404.172,1
34,5614.16403785489,4746.11356466877,3053878.6670914833,523034.17636277556,25545.39095268138,1898506.8299621453,587903794.6752025,9623414616165.03,948.4637223974763,100372.194,37970800.99,1023.0,314.0,3.0,104.66666666666667,7295.0,3662.0,1.9920808301474604,3783.0,986.0,100372.194,37970800.99,1
34,6425.945205479452,4348.13698630137,2955002.161345199,624154.0524328784,26328.203227397265,1866107.0105698628,666990945.6113963,15362866127337.082,913.7643835616439,155344.345,59655886.085,1023.0,362.0,3.0,120.66666666666667,6796.0,3982.0,1.7066800602712204,4323.0,1003.0,155344.345,59655886.085,1
34,5079.02390438247,4281.243027888446,2686663.1229681266,744922.024569721,26569.46878486055,1586275.1540996009,382766164.48229474,5669904520573.088,908.0119521912351,85876.869,27326019.716,1023.0,248.0,3.0,82.66666666666667,6268.0,3758.0,1.6679084619478446,3182.0,886.0,85876.869,27326019.716,1
34,6034.970108695652,4650.016304347826,1402474.3877418502,484299.086701087,41187.68278532609,5840583.291641304,2514842013.9417276,195847342714012.1,468.49184782608694,306125.017,227450887.63099998,761.0,363.0,5.0,72.6,4930.0,4188.0,1.1771728748806112,7430.0,756.0,306125.017,227450887.63099998,1
34,6874.566210045662,4286.780821917808,1907598.181689497,646916.4451004572,41840.59366210044,4147240.9668812775,1271351361.6827126,29114677666005.246,430.0091324200913,208563.236,55752798.842,779.0,215.0,4.0,53.75,4911.0,3894.0,1.261171032357473,4394.0,745.0,208563.236,55752798.842,1
34,6787.623966942148,4299.623966942148,1638961.044537191,696193.0032479336,31088.088619834703,2211880.334359504,595018424.1746485,3245775907499.248,331.07438016528926,104588.64,9098705.784,638.0,238.0,4.0,59.5,4868.0,3717.0,1.309658326607479,3393.0,633.0,104588.64,9098705.784,1
34,6510.612149532711,4610.598130841122,1579433.1252850473,727726.1002102804,29000.84614485981,1715308.2061401866,542610164.4311825,3124901886424.6465,330.57943925233644,102728.225,15238978.273,586.0,212.0,2.0,106.0,5793.0,4136.0,1.4006286266924566,3083.0,549.0,102728.225,15238978.273,1
34,7150.733905579399,4576.828326180257,1738983.302618025,803307.7044420596,32212.887575107292,2330302.6583862663,602694779.8633692,4430238539184.839,314.0429184549356,116738.463,13584379.273,543.0,230.0,3.0,76.66666666666667,4990.0,4238.0,1.1774421897121283,3723.0,521.0,116738.463,13584379.273,1
34,6092.331360946746,6598.704142011834,1344054.7304142013,1110314.859218935,26277.487739644966,1050034.2736035504,438858939.6371595,2215406813423.2505,450.08284023668637,88726.119,16751407.381,685.0,166.0,3.0,55.333333333333336,4889.0,4401.0,1.1108838900249942,2202.0,649.0,88726.119,16751407.381,1
34,6285.620535714285,6572.526785714285,1637600.6103973235,646486.8922053567,24019.58220089287,1138404.0593973214,403206978.9396427,1243827316661.3367,485.39285714285717,93908.219,9432533.217,770.0,221.0,3.0,73.66666666666667,5103.0,3902.0,1.3077908764736033,2701.0,741.0,93908.219,9432533.217,1
34,6218.629807692308,6553.639423076923,1930734.0793461534,865968.9228365385,25635.910855769238,1153032.1075480774,365295965.7277639,1172039911077.8206,610.8557692307693,90498.37,8965582.601,869.0,205.0,3.0,68.33333333333333,5543.0,4273.0,1.2972150713784227,2532.0,861.0,90498.37,8965582.601,1
34,6341.432558139535,6337.623255813954,1803267.0454697679,1099218.4674093015,26107.05255813953,1556602.2970790698,524662352.9987395,5821219032321.602,595.0,105736.744,27819337.346,820.0,212.0,3.0,70.66666666666667,5414.0,4652.0,1.1638005159071367,2631.0,793.0,105736.744,27819337.346,1
34,6581.251141552511,6379.748858447489,2239335.786232878,918291.7588812788,25128.016616438348,1213760.4736301373,386160028.231224,2777844698718.183,640.3059360730593,84549.39199999999,20902673.849,996.0,216.0,3.0,72.0,6082.0,4433.0,1.3719828558538236,2551.0,940.0,84549.39199999999,20902673.849,1
34,6414.529069767442,5698.941860465116,3879861.574674419,2204315.4849825585,35504.36564534884,1383416.4600581392,908069371.2541627,3014577864096.3403,499.8081395348837,120808.03300000001,18754873.837,724.0,169.0,3.0,56.333333333333336,8083.0,6755.0,1.1965951147298297,1981.0,677.0,120808.03300000001,18754873.837,1
34,6572.122222222222,5673.111111111111,4559967.007222222,2491726.832094446,35957.02690555556,1400158.1529388886,926902295.9629943,2590961364752.587,491.97222222222223,139033.355,17329296.077999998,647.0,177.0,3.0,59.0,7343.0,6758.0,1.0865640722107133,2061.0,635.0,139033.355,17329296.077999998,1
34,6597.911917098446,5472.21243523316,3952487.9559533685,1632750.685435233,32667.992906735755,1522257.1195647672,644988346.4957979,2444339855572.4795,526.020725388601,99234.196,15198429.480999999,702.0,189.0,4.0,47.25,7793.0,5712.0,1.3643207282913166,2322.0,701.0,99234.196,15198429.480999999,1
34,6894.5901639344265,5356.912568306011,4337246.449502731,1457492.7355081965,29318.27425136612,1184041.233180327,462119733.7525082,1146650262232.5293,471.76502732240436,95436.929,7979115.043,628.0,180.0,3.0,60.0,7789.0,5560.0,1.4008992805755396,2071.0,580.0,95436.929,7979115.043,1
34,7188.35294117647,5473.78431372549,5318061.698995101,1886697.5613284314,33322.019740196076,1244603.5911666674,619485405.2008481,1769123685080.179,457.0049019607843,105670.485,9459427.272,650.0,201.0,3.0,67.0,8267.0,6074.0,1.3610470859400725,2251.0,616.0,105670.485,9459427.272,1
35,6467.474820143885,4501.6294964028775,3131078.4580539563,404656.4130323744,26793.97202877698,1426104.6453417279,812744493.5821311,2726128266722.7466,532.9784172661871,106092.91900000001,9342774.082,728.0,276.0,2.0,138.0,5685.0,3120.0,1.8221153846153846,2890.0,599.0,106092.91900000001,9342774.082,0
35,6189.510548523207,4284.341772151899,2056751.0347046414,579965.4485569623,52306.339029535906,4569993.10064557,1908401218.9631593,12699840469540.574,470.34599156118145,182589.301,20626023.337,597.0,234.0,3.0,78.0,4809.0,3642.0,1.3204283360790774,4984.0,587.0,182589.301,20626023.337,0
35,5070.154150197628,4353.245059288538,2171537.569166007,661911.8134308303,29256.69351778657,1590176.1239604733,774801386.60866,1609314799764.9285,614.8735177865613,118232.112,5795400.745,812.0,251.0,2.0,125.5,5847.0,3689.0,1.5849823800487937,2771.0,799.0,118232.112,5795400.745,0
35,5311.107843137255,4393.705882352941,2156588.939338235,563576.2174117637,26996.7743872549,1127543.677318627,494928923.9199607,1002704278443.0614,641.1960784313726,87277.29,4853625.0,824.0,202.0,2.0,101.0,5855.0,3228.0,1.813816604708798,2150.0,823.0,87277.29,4853625.0,0
35,5398.384279475982,4383.296943231441,1904551.599056768,489739.79831877735,26254.628489082956,1330297.7582707414,525371120.2258952,1669092848468.0862,625.6069868995634,85890.385,6713718.458,867.0,227.0,2.0,113.5,5356.0,3223.0,1.661805771020788,2401.0,731.0,85890.385,6713718.458,0
35,5116.507389162562,4368.28078817734,1612551.7178866998,475279.2167733987,25186.106221674876,1140685.0439162562,486113269.0417143,1058343313792.1503,612.9261083743843,87583.09300000001,5664396.136,760.0,201.0,2.0,100.5,5467.0,3102.0,1.7624113475177305,2170.0,718.0,87583.09300000001,5664396.136,0
35,5245.635135135135,4466.351351351352,1968889.7812702702,557053.4801936934,27207.702954954944,1129768.0421756762,508473407.3005274,1117884918820.2346,603.1171171171171,88109.93400000001,6301761.57,710.0,220.0,2.0,110.0,5491.0,3458.0,1.5879120879120878,2340.0,692.0,88109.93400000001,6301761.57,0
35,5294.6697247706425,4386.435779816514,1830456.2211743125,571219.1633165136,26489.25472477064,1120813.774637615,535899241.6527339,1085748751947.094,564.9587155963303,86767.225,5665712.097,707.0,216.0,2.0,108.0,5359.0,3405.0,1.5738619676945669,2321.0,649.0,86767.225,5665712.097,0
35,5092.751131221719,4411.959276018099,2296485.0828371034,556936.292470588,28324.69261538459,1266106.3687330328,605642431.3953983,1195020377357.5015,540.7647058823529,98509.25300000001,6855783.542,869.0,219.0,2.0,109.5,5764.0,2933.0,1.9652233208319128,2381.0,820.0,98509.25300000001,6855783.542,0
35,5277.427835051546,4255.520618556701,2055679.1107835048,675553.9299896907,27880.798345360818,1068857.2784999995,472979799.31777316,833339674143.3652,594.7268041237113,85950.399,5087674.7,894.0,192.0,2.0,96.0,5533.0,3581.0,1.5450991343200224,2060.0,788.0,85950.399,5087674.7,0
35,6481.181034482759,4192.047413793103,1742277.9844525864,618888.157232759,30110.401073275858,1306829.8181034478,660423017.552776,1190400714841.396,559.5991379310345,113223.14300000001,5620505.762999999,713.0,230.0,2.0,115.0,5508.0,3572.0,1.541993281075028,2591.0,665.0,113223.14300000001,5620505.762999999,0
35,6628.67094017094,4159.166666666667,1644043.9985854705,540833.0447350437,27053.82580769232,1348879.1204358973,602064360.0653803,1312147914290.661,611.3589743589744,98875.524,5538811.227000001,869.0,232.0,2.0,116.0,5095.0,3339.0,1.525905959868224,2510.0,820.0,98875.524,5538811.227000001,0
35,4976.906614785992,4345.684824902723,2211388.5593463043,500560.745,25653.061964980534,1310041.1796420233,531379686.1270507,1562217459147.343,584.2490272373541,97323.78,11196687.104,917.0,703.0,-446.0,-1.5762331838565022,5374.0,3015.0,1.7824212271973465,2560.0,917.0,97323.78,11196687.104,0
35,4977.502439024391,4086.9463414634147,1900030.074380487,587206.6556634144,26662.280682926845,1098727.8641268297,380976711.2776584,795578863076.5157,657.3560975609756,76365.394,5272035.768,812.0,203.0,2.0,101.5,5286.0,3300.0,1.6018181818181818,2160.0,811.0,76365.394,5272035.768,0
35,5028.743315508022,4057.5935828877004,2235595.7309197853,721568.4016684494,28853.41453475936,1069943.3002620332,457580867.7539785,586115530939.9911,659.5294117647059,91109.77699999999,3674795.7660000003,817.0,185.0,2.0,92.5,5946.0,3571.0,1.6650798095771493,2010.0,700.0,91109.77699999999,3674795.7660000003,0
35,5027.536458333333,3965.0260416666665,1666503.821557291,702422.7858020837,26496.459286458325,1084734.8155260414,441460650.5959323,732903924086.2815,669.4895833333334,89844.715,4048886.894,869.0,190.0,2.0,95.0,5315.0,3282.0,1.6194393662400974,2101.0,740.0,89844.715,4048886.894,0
35,5058.945454545455,4037.590909090909,1799557.8606909087,639487.07815,27984.67730454547,1233211.0128500003,483388991.8360364,807052719792.5358,672.05,90734.679,4359690.75,900.0,218.0,2.0,109.0,5434.0,3240.0,1.6771604938271605,2411.0,847.0,90734.679,4359690.75,0
35,5204.64,4018.59,2071420.8207999996,637177.1818000004,26767.45319,1055945.7841449995,387755145.8650554,708304505685.836,664.995,74315.025,5154776.364,971.0,198.0,2.0,99.0,5005.0,3218.0,1.555313859540087,2130.0,932.0,74315.025,5154776.364,0
35,5304.313636363637,3963.5636363636363,1934394.515299999,701516.1187227282,26955.28588181819,1238768.079672727,493849402.59784096,1053576511482.6622,718.3227272727273,82284.635,5342355.412,927.0,218.0,2.0,109.0,5397.0,3406.0,1.5845566647093365,2330.0,790.0,82284.635,5342355.412,0
35,5355.333333333333,3941.807511737089,1689144.3348262918,582247.9770422535,25926.36576995306,1107345.4417934276,348391208.40434754,792633927272.0228,667.075117370892,66334.056,4099951.113,911.0,211.0,2.0,105.5,4692.0,3096.0,1.5155038759689923,2261.0,850.0,66334.056,4099951.113,0
35,5241.787654320988,4919.232098765432,1549134.340083949,449905.0523086419,24882.165792592605,1773883.2644493843,968274622.0845135,16698169179893.344,869.237037037037,206478.788,72176548.11,1023.0,403.0,2.0,201.5,6205.0,2946.0,2.1062457569585877,4341.0,810.0,206478.788,72176548.11,1
35,5187.33105022831,4976.223744292238,1829100.7237237438,507772.66228995426,26645.427910958915,1871669.5392625541,955311598.7756141,17963343475969.83,856.7899543378995,212443.56600000002,75627853.765,997.0,436.0,2.0,218.0,5813.0,3314.0,1.7540736270368136,4570.0,884.0,212443.56600000002,75627853.765,1
35,4422.082706766917,4422.896616541353,2508502.4969041357,890046.4987312024,29834.444966165418,2280500.5969248125,503556523.62548286,21438869949081.605,779.8364661654135,164757.81,85853936.273,927.0,530.0,2.0,265.0,5943.0,3771.0,1.5759745425616547,5530.0,715.0,164757.81,85853936.273,1
